授权公告号,申请号,法律状态公告日,法律状态,法律状态信息
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.21
,,2008.07.09,,专利权的终止(未缴年费专利权终止)授权公告日：2001.1.24
,,2008.07.23,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:王力民 地址:上海市徐汇区钦州南路79号科技创业中心610室,邮编:200233变更后权利人:上海精微粉溶机械设备有限公司 地址:上海市奉贤区奉城镇奉干公路太平村641号甲,邮编:201411登记生效日:2008.6.13"
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.2.28
,,2008.07.09,,实用新型专利公报更正号=19卷=24页码=695更正项目=专利权人名称误=广东粤飞动漫文化股份有限公司正=广东奥飞动漫文化股份有限公司
,,2008.07.09,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.23
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.1.10
,,2008.10.15,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.1
,,2008.10.15,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.22
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.9.12
,,2008.11.05,,专利权的终止(未缴年费专利权终止)授权公告日：2001.7.4
,,2008.12.10,,专利权的终止(未缴年费专利权终止)授权公告日：2001.9.19
,,2008.11.26,,专利权的终止(未缴年费专利权终止)授权公告日：2001.10.17
,,2008.11.26,,专利权的终止(未缴年费专利权终止)授权公告日：2001.11.28
,,2008.12.17,,专利权的终止(未缴年费专利权终止)授权公告日：2001.9.19
,,2008.11.26,,专利权的终止(未缴年费专利权终止)授权公告日：2001.10.10
,,2008.12.03,,专利权的终止(未缴年费专利权终止)授权公告日：2001.9.26
,,2008.12.24,,专利权的无效、部分无效宣告(专利权部分无效)无效宣告决定号:8932无效宣告决定日:2006.10.26
,,2008.09.03,,专利权的无效、部分无效宣告(专利权全部无效)无效宣告决定号:8468无效宣告决定日:2006.4.30
,,2008.12.03,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:沈阳双喜有限责任公司 地址:辽宁省沈阳市沈河区先农坛路30号王春光转,邮编:110036变更后权利人:珠海双喜电器有限公司 地址:广东省珠海市国家高新区金环东路39号,邮编:519085登记生效日:2008.10.24"
,,2008.07.16,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:沈阳双喜有限责任公司 地址:辽宁省沈阳市沈河区先农坛路30号王春光转,邮编:110036变更后权利人:珠海双喜电器有限公司 地址:广东省珠海市国家高新区金环东路39号,邮编:519085登记生效日:2008.6.6"
,,2008.07.02,,专利权的终止(未缴年费专利权终止)授权公告日：2000.11.22
,,2008.09.17,,"专利权人的姓名或者名称、地址的变更变更事项:专利权人地址变更前:专利权人:成都统领万达工贸有限公司,专利权人地址:四川省成都市金雁大道草金公路西二环路中央花园西苑22栋1单元7B,邮编:610200变更后:专利权人:成都统领万达工贸有限公司,专利权人地址:四川省成都市航空路7号华尔兹广场B座1307号,邮编:610200"
,,2008.09.17,,著录事项变更变更事项:发明人变更前:刘芳荣变更后:李英
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.4.25
,,2008.07.09,,专利权的终止(未缴年费专利权终止)授权公告日：2001.1.24
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.13
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.28
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.2
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.27
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.7.4
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.29
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.30
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.6
,,2008.12.03,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.6
,,2008.08.27,,其他有关事项(避免重复授权放弃专利权)放弃生效日: 2008.8.6
,,2008.10.08,,专利权的终止(未缴年费专利权终止)授权公告日：2001.9.12
,,2008.10.08,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.13
,,2008.10.08,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.13
,,2008.10.08,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.1
,,2008.12.24,,地址不明的通知收件人:郑海亭文件名称:专利权终止通知书
,,2008.07.23,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:苏传霞 地址:上海市虹口区东宝兴路258弄凯润金城2号楼2501室,邮编:200031变更后权利人:上海斯图华纳空调有限公司 地址:上海市虹口区东宝兴路258弄凯润金城2号楼2501室,邮编:200031登记生效日:2008.6.13"
,,2008.07.09,,专利权的终止(未缴年费专利权终止)授权公告日：2000.12.13
,,2008.07.09,,"专利权人的姓名或者名称、地址的变更变更事项:专利权人地址变更前:专利权人:港润(聊城)印染有限公司,专利权人地址:山东省聊城市经济技术开发区黄山路9号,邮编:252000变更后:专利权人:港润(聊城)印染有限公司,专利权人地址:山东省聊城市经济开发区黄山北路9号,邮编:252000"
,,2008.07.02,,"专利权人的姓名或者名称、地址的变更变更事项:专利权人变更前:青岛汉缆集团有限公司 地址:山东省青岛市崂山区沙子口街道办事处汉河村,邮编:266102变更后:青岛汉缆股份有限公司 地址:山东省青岛市崂山区沙子口街道办事处汉河村,邮编:266102"
,,2008.09.24,,"专利权人的姓名或者名称、地址的变更变更事项:专利权人变更前:山东豪迈机械科技有限公司 地址:山东省高密市豪迈路1号,邮编:261500变更后:山东豪迈机械科技股份有限公司 地址:山东省高密市豪迈路1号,邮编:261500"
,,2008.07.02,,专利权的终止(未缴年费专利权终止)授权公告日：2001.2.14
,,2008.07.16,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.14
,,2008.12.03,,专利实施许可合同的备案合同备案号: 2008370000004让与人: 孙功民受让人: 济南中燃科技发展有限公司发明名称: 一种振动输送设备用耐磨衬板申请日: 2000.5.25授权公告日: 2001.3.21许可种类: 独占许可备案日期: 2008.9.17合同履行期限: 2008.7.20至2015.12.31合同变更
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.28
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.4.11
,,2008.08.13,,专利权的终止(未缴年费专利权终止)授权公告日：2001.7.11
,,2008.08.13,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.9
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.9
,,2008.08.20,,专利权的终止(未缴年费专利权终止)授权公告日：2001.4.18
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.7.11
,,2008.09.10,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:山东高密豪迈机械有限公司 地址:山东省高密市公园路13号,邮编:261500变更后权利人:山东豪迈机械科技股份有限公司 地址:山东省高密市豪迈路1号,邮编:261500登记生效日:2008.8.1"
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.27
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.7.18
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.8
,,2008.11.26,,专利权的终止(未缴年费专利权终止)授权公告日：2001.9.5
,,2008.11.26,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.8
,,2008.07.30,,"专利权人的姓名或者名称、地址的变更变更事项:专利权人变更前:烟台龙源电力技术有限公司 地址:山东省烟台开发区长江路161号A-308,邮编:264006变更后:烟台龙源电力技术股份有限公司 地址:山东省烟台开发区衡山路9号,邮编:264006"
,,2008.10.08,,专利权的终止(未缴年费专利权终止)授权公告日：2001.7.4
,,2008.10.15,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.8
,,2008.10.15,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.27
,,2008.10.15,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.27
,,2008.10.15,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.8
,,2008.08.27,,"专利权人的姓名或者名称、地址的变更变更事项:专利权人变更前:贝发集团有限公司 地址:浙江省宁波市北仑区江南东路298号,邮编:315801变更后:贝发集团股份有限公司 地址:浙江省宁波市北仑区江南东路298号贝发集团股份有限公司,邮编:315801"
,,2008.12.03,,专利实施许可合同的备案合同备案号: 2008320000204让与人: 李春涛受让人: 海安县申菱电器制造有限公司发明名称: 光电编码器申请日: 2000.2.12授权公告日: 2000.12.13许可种类: 独占许可备案日期: 2008.9.22合同履行期限: 2000.12.15至2008.12.15合同变更
,,2008.12.31,,地址不明的通知收件人:邱吉康文件名称:专利权终止通知书
,,2008.12.03,,专利实施许可合同的备案合同备案号: 2008330000448让与人: 储吉旺受让人: 宁波如意股份有限公司发明名称: 手动液压托盘车用泵申请日: 2000.2.23授权公告日: 2000.11.29许可种类: 独占许可备案日期: 2008.9.14合同履行期限: 2008.9.11至2010.2.22合同变更
,,2008.12.03,,专利实施许可合同的备案合同备案号: 2008330000446让与人: 储吉旺受让人: 宁波如意股份有限公司发明名称: 手动液压双向搬运车申请日: 2000.2.23授权公告日: 2000.12.27许可种类: 独占许可备案日期: 2008.9.14合同履行期限: 2008.9.11至2010.2.22合同变更
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.14
,,2008.07.09,,专利权的终止(未缴年费专利权终止)授权公告日：2001.7.4
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.2.14
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.1.31
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.6
,,2008.07.09,,专利权的终止(未缴年费专利权终止)授权公告日：2000.12.27
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.2.21
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.1.24
,,2008.10.08,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:诸暨市露笑电磁线有限公司 地址:浙江省诸暨市湄池工业区,邮编:311814变更后权利人:露笑科技股份有限公司 地址:浙江省诸暨市店口镇露笑路38号,邮编:311814登记生效日:2008.9.5"
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.2.14
,,2008.07.09,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.21
,,2008.07.16,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.30
,,2008.07.09,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.28
,,2008.12.03,,专利实施许可合同的备案合同备案号: 2008310000004让与人: 华东理工大学受让人: 上海华畅环保设备发展有限公司发明名称: 液-液分离旋流器申请日: 2000.5.16授权公告日: 2001.3.14许可种类: 独占许可备案日期: 2008.5.29合同履行期限: 2008.4.15至2010.5.15合同变更
,,2008.07.16,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.7
,,2008.07.16,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.21
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.4.4
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.21
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2000.12.27
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.23
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.20
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.21
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.2
,,2008.08.06,,专利权的终止(未缴年费专利权终止)授权公告日：2001.4.11
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.28
,,2008.08.06,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.8
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.8
,,2008.10.29,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:宁波方太厨具有限公司 地址:浙江省慈溪市经济开发区海关路茅忠群转,邮编:315300变更后权利人:杭州瑞德设计有限公司 地址:浙江省杭州市滨江工业园区长江南路365号,邮编:310052登记生效日:2008.9.19"
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.2
,,2008.11.19,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.30
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.9.5
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.23
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.27
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.23
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.6
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.27
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.15
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.6
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.6
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.6
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.13
,,2008.08.20,,"专利权人的姓名或者名称、地址的变更变更事项:专利权人变更前:贝发集团有限公司 地址:浙江省宁波市北仑区江南东路298号,邮编:315801变更后:贝发集团股份有限公司 地址:浙江省宁波市北仑区江南东路298号,邮编:315801"
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.23
,,2008.08.06,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:永康爱邦科技有限公司 地址:浙江省永康市清溪镇工业区,邮编:321313变更后权利人:浙江爱邦热能科技有限公司 地址:浙江省金华市婺城新区临江工业区通溪路28号,邮编:321025登记生效日:2008.7.4"
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.6
,,2008.10.29,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:宁波方太厨具有限公司 地址:浙江省慈溪市经济开发区海关路劳薇薇,邮编:315300变更后权利人:杭州瑞德设计有限公司 地址:浙江省杭州市滨江工业园区长江南路365号,邮编:310052登记生效日:2008.9.19"
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.30
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.9.5
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.6
,,2008.12.17,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:黄作兴 地址:上海市半淞园路698弄2号806室,邮编:200011变更后权利人:江南阀门有限公司 地址:浙江省温州市机场大道616号,邮编:325013登记生效日:2008.11.7"
,,2008.12.17,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:黄作兴 地址:上海市半淞园路698弄2号806室,邮编:200011变更后权利人:江南阀门有限公司 地址:浙江省温州市机场大道616号,邮编:325013登记生效日:2008.11.7"
,,2008.12.17,,专利权的终止(未缴年费专利权终止)授权公告日：2001.7.18
,,2008.11.26,,专利权的终止(未缴年费专利权终止)授权公告日：2001.10.10
,,2008.10.08,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.8
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.13
,,2008.10.08,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.29
,,2008.10.15,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.27
,,2008.10.15,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.22
,,2008.10.15,,专利权的终止(未缴年费专利权终止)授权公告日：2001.7.4
,,2008.10.15,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.22
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2000.11.29
,,2008.09.17,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:南京大地水刀有限公司 地址:江苏省南京市建邺区兴隆村赛上路168号陈波转,邮编:210012变更后权利人:南京大地水刀股份有限公司 地址:江苏省南京市高淳县经济开发区纬一路99号,邮编:211300登记生效日:2008.8.8"
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.1.24
,,2008.07.09,,专利权的终止(未缴年费专利权终止)授权公告日：2001.4.4
,,2008.07.02,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.14
,,2008.10.22,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:中外合资合肥荣事达电冰箱有限公司 地址:安徽省合肥市濉溪路27号卫雪琼,邮编:230031变更后权利人:合肥美的荣事达电冰箱有限公司 地址:安徽省合肥市长江西路669号,邮编:230088登记生效日:2008.9.12"
,,2008.07.16,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.7
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.23
,,2008.07.09,,专利权的终止(未缴年费专利权终止)授权公告日：2001.9.12
,,2008.07.09,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.30
,,2008.07.16,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.7
,,2008.07.16,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.7
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.28
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.15
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.14
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.2
,,2008.08.06,,专利权的终止(未缴年费专利权终止)授权公告日：2001.4.4
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2002.6.19
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.4.11
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.13
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.4.11
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.4.25
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.4.11
,,2008.08.20,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.16
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.6
,,2008.08.20,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.16
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.13
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2002.8.14
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.30
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.4.25
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.9
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.9
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.27
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.13
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.30
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.27
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.22
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.27
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.13
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.23
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.23
,,2008.11.26,,专利权的终止(未缴年费专利权终止)授权公告日：2001.10.17
,,2008.11.26,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.27
,,2008.12.03,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.13
,,2008.10.08,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.13
,,2008.10.15,,专利权的终止(未缴年费专利权终止)授权公告日：2001.9.5
,,2008.07.02,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:无锡威孚集团有限公司 地址:江苏省无锡市人民西路107号,邮编:214031变更后权利人:无锡威孚高科技股份有限公司 地址:江苏省无锡市人民西路107号,邮编:214031登记生效日:2008.5.23"
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.7.11
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.15
,,2008.11.26,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.1
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.7.4
,,2008.11.05,,专利权的终止(未缴年费专利权终止)授权公告日：2001.12.26
,,2008.11.05,,专利权的终止(未缴年费专利权终止)授权公告日：2001.9.12
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.1
,,2008.11.19,,专利权的终止(未缴年费专利权终止)授权公告日：2003.3.19
,,2008.11.19,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:刘军伍 地址:江苏省常州市通江大道466号12层,邮编:213022变更后权利人:江苏同大有限公司 地址:江苏省常州市新北区河海西路18号,邮编:213022登记生效日:2008.10.10"
,,2008.12.17,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.8
,,2008.08.20,,专利权的无效、部分无效宣告(专利权部分无效)无效宣告决定号:10508无效宣告决定日:2007.9.4
,,2008.08.20,,其他有关事项(专利权全部撤销)撤销决定日: 2004.10.15
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2000.12.13
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.9
,,2008.11.12,,专利权的终止(未缴年费专利权终止)授权公告日：2001.1.17
,,2008.07.09,,专利权的终止(未缴年费专利权终止)授权公告日：2001.2.21
,,2008.07.09,,专利权的终止(未缴年费专利权终止)授权公告日：2001.4.11
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.14
,,2008.07.16,,专利权的终止(未缴年费专利权终止)授权公告日：2001.2.21
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.21
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.2.21
,,2008.10.15,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:雷永志 地址:四川省眉山地区青神县强力机械厂,邮编:612460变更后权利人:四川德恩机械有限责任公司 地址:四川省青神县工业开发区,邮编:620460登记生效日:2008.9.5"
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.4.4
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.4.4
,,2008.08.13,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.2
,,2008.10.15,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.27
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.2.14
,,2008.08.20,,专利权的终止(未缴年费专利权终止)授权公告日：2001.4.25
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.7.11
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.22
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.30
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.23
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.7.18
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.23
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.7.18
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.30
,,2008.09.24,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:赵子江 地址:四川成都机场路388号,邮编:610041变更后权利人:四川通安实业有限公司 地址:四川省成都市高新区新园南二路一号,邮编:610041登记生效日:2008.8.15"
,,2008.12.31,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.30
,,2008.10.15,,专利权的终止(未缴年费专利权终止)授权公告日：2001.7.18
,,2008.09.03,,"专利权人的姓名或者名称、地址的变更变更事项:专利权人变更前:中国南车集团株洲电力机车厂 地址:湖南省株洲田心株洲电力机车厂,邮编:412001变更后:中国南车集团株洲电力机车有限公司 地址:湖南省株洲田心株洲电力机车厂,邮编:412001"
,,2008.07.16,,专利权的终止(未缴年费专利权终止)授权公告日：2000.11.29
,,2008.09.03,,"专利权人的姓名或者名称、地址的变更变更事项:专利权人变更前:中国南车集团株洲电力机车厂 地址:湖南省株洲田心株洲电力机车厂,邮编:412001;专利权人:上海铁道大学 地址:上海市真南路450号,邮编:200331变更后:中国南车集团株洲电力机车有限公司 地址:湖南省株洲田心株洲电力机车厂,邮编:412001;专利权人:上海铁道大学 地址:上海市真南路450号,邮编:200331"
,,2008.07.09,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:冶金工业部长沙冶金设计研究院 地址:湖南省长沙市劳动东路33号冶金院王菊香,邮编:410007变更后权利人:中冶长天国际工程有限责任公司 地址:湖南省长沙市劳动中路1号,邮编:410007登记生效日:2008.5.30"
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.1.31
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.3.14
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.2
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.20
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.6
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.9.5
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.6
,,2008.10.15,,专利权的终止(未缴年费专利权终止)授权公告日：2001.10.24
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.7.11
,,2008.11.05,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.1
,,2008.09.10,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:李爱武 地址:湖南省岳阳市168信箱,邮编:414000变更后权利人:湖南中科电气股份有限公司 地址:湖南省岳阳市开发区白石岭路,邮编:414000登记生效日:2008.8.1"
,,2008.12.10,,专利权的终止(未缴年费专利权终止)授权公告日：2001.10.31
,,2008.12.17,,专利权的终止(未缴年费专利权终止)授权公告日：2001.11.14
,,2008.12.10,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.29
,,2008.12.31,,专利权的终止(未缴年费专利权终止)授权公告日：2001.11.21
,,2008.08.27,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:中国北车集团西安车辆厂 地址:陕西省西安市三桥镇,邮编:710086变更后权利人:西安轨道交通装备有限责任公司 地址:陕西省西安市三桥镇,邮编:710086登记生效日:2008.7.18"
,,2008.08.27,,"专利申请权、专利权的转移(专利权的转移)变更项目:专利权人变更前权利人:西安车辆厂 地址:陕西省西安市西郊三桥镇陈丽京转,邮编:710086变更后权利人:中国北车集团西安车辆厂 地址:陕西省西安市三桥镇,邮编:710086登记生效日:2008.7.18"
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.2
,,2008.07.23,,专利权的终止(未缴年费专利权终止)授权公告日：2003.9.17
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.5.9
,,2008.10.29,,专利权的终止(未缴年费专利权终止)授权公告日：2001.6.6
,,2008.12.31,,专利权的终止(未缴年费专利权终止)授权公告日：2001.8.29
